goodreads_book_id,tag_id,count
15793231,544,404
15793231,598,14
15793231,648,20
15793231,689,195
15793231,749,40
15793231,934,56
15793231,1225,18
15793231,1435,25
15793231,1598,42
15793231,1740,28
15793231,1773,14
15793231,2025,45
15793231,2052,13
15793231,2059,192
15793231,2440,46
15793231,2488,73
15793231,2715,708
15795628,8,8
15795628,14,6
15795628,50,84
15795628,52,170
15795628,117,6
15795628,267,24
15795628,353,42
15795628,434,9
15795628,437,64
15795628,449,8
15795628,468,116
15795628,749,8
15795628,1145,10
15795628,1239,682
15795628,1477,16
15795628,1988,19
15795628,2059,8
15795628,2076,246
15795628,2130,13
15795628,2715,54
15796700,10,70
15796700,14,90
15796700,50,412
15796700,52,3060
15796700,58,549
15796700,512,45
15796700,544,755
15796700,626,140
15796700,725,66
15796700,966,285
15796700,969,61
15796700,1239,57
15796700,1310,196
15796700,1501,395
15796700,1502,165
15796700,1657,45
15796700,1682,39
15796700,1746,49
15796700,1773,369
15796700,1909,80
15796700,2044,252
15796700,2046,63
15796700,2059,91
15796700,2081,38
15796700,2316,42
15796700,2692,139
15797397,10,11
15797397,14,35
15797397,50,61
15797397,366,55
15797397,526,210
15797397,544,9
15797397,549,14
15797397,554,25
15797397,555,9
15797397,626,11
15797397,786,21
15797397,790,8
15797397,1023,695
15797397,1239,59
15797397,1584,9
15797397,1740,17
15797397,1761,1202
15797397,1763,12
15797397,1764,475
15797397,1874,12
15797397,1926,31
15797397,2209,38
15797397,2316,21
15797397,2322,14
15797722,14,7
15797722,41,13
15797722,50,10
15797722,52,100
15797722,53,8
15797722,526,18
15797722,598,9
15797722,689,53
15797722,945,88
15797722,1105,24
15797722,1269,116
15797722,1773,6
15797722,1846,48
15797722,2025,135
15797722,2413,29
15797722,2430,65
15797938,10,27
15797938,14,68
15797938,50,281
15797938,52,1669
15797938,544,160
15797938,598,148
15797938,648,36
15797938,689,419
15797938,724,21
15797938,749,59
15797938,766,106
15797938,771,29
15797938,873,21
15797938,934,116
15797938,1501,154
15797938,1502,92
15797938,1598,35
15797938,1657,22
15797938,1688,26
15797938,1773,147
15797938,2025,318
15797938,2059,39
15797938,2125,28
15797938,2600,43
15797938,2635,21
15799151,14,14
15799151,50,5
15799151,171,160
15799151,214,114
15799151,366,31
15799151,593,5
15799151,871,29
15799151,1090,5
15799151,1164,5
15799151,1239,44
15799151,1350,12
15799151,1502,6
15799151,1592,7
15799151,1740,27
15799151,1761,496
15799151,1764,182
15799151,1821,7
15799151,1872,38
15799151,1880,12
15799151,1981,5
15799151,2209,100
15799151,2705,170
15799166,25,36
15799166,50,165
15799166,52,55
15799166,87,195
15799166,117,13
15799166,227,14
15799166,245,284
15799166,283,81
15799166,353,55
15799166,437,26
15799166,544,172
15799166,648,16
15799166,749,19
15799166,852,137
15799166,853,449
15799166,1743,72
15799166,2229,19
15799166,2311,37
15799166,2376,70
15799936,50,45
15799936,52,114
15799936,121,109
15799936,171,14
15799936,505,91
15799936,507,350
15799936,510,44
15799936,1067,83
15799936,1149,508
15799936,1279,652
15799936,1281,130
15799936,1542,7
15799936,1761,142
15799936,1764,48
15799936,1887,7
15799936,2263,7
15799936,2649,8
15801381,41,21
15801381,52,49
15801381,53,58
15801381,267,49
15801381,424,5
15801381,441,59
15801381,526,6
15801381,840,6
15801381,945,448
15801381,1054,6
15801381,1225,8
15801381,1420,6
15801381,1437,12
15801381,1622,51
15801381,1657,6
15801381,1773,3
15801381,2025,3
15801381,2488,9
15801381,2683,4
15801381,2715,117
15801381,2717,17
15801668,2,13
15801668,14,34
15801668,50,50
15801668,52,12
15801668,96,82
15801668,198,19
15801668,214,101
15801668,223,84
15801668,526,119
15801668,966,32
15801668,969,9
15801668,1239,963
15801668,1544,14
15801668,1592,17
15801668,1628,23
15801668,1761,976
15801668,1763,8
15801668,1764,489
15801668,1926,12
15801668,2335,8
15801668,2607,9
15801668,2692,88
15801668,2700,110
15801668,2706,12
15801668,2707,46
15801668,2710,154
15801967,14,7
15801967,50,15
15801967,54,25
15801967,257,6
15801967,366,479
15801967,516,18
15801967,526,33
15801967,626,6
15801967,786,11
15801967,790,7
15801967,834,16
15801967,1090,5
15801967,1340,6
15801967,1479,6
15801967,1740,138
15801967,1761,221
15801967,1764,174
15801967,1872,6
15801967,1981,14
15801967,2011,6
15801967,2209,30
15801967,2316,26
15801967,2322,29
15801967,2391,8
15801967,2396,8
15801967,2705,7
15802944,14,10
15802944,50,28
15802944,214,70
15802944,285,8
15802944,437,6
15802944,449,34
15802944,870,52
15802944,871,28
15802944,926,18
15802944,934,10
15802944,966,4
15802944,1007,21
15802944,1067,5
15802944,1279,31
15802944,1281,4
15802944,1350,20
15802944,1555,8
15802944,1592,292
15802944,1598,5
15802944,1740,8
15802944,1761,273
15802944,1764,145
15802944,1872,21
15802944,2081,5
15802944,2209,74
15802944,2692,8
15803037,14,11
15803037,41,7
15803037,50,20
15803037,52,200
15803037,53,9
15803037,456,6
15803037,491,4
15803037,544,12
15803037,598,19
15803037,689,95
15803037,867,75
15803037,1239,4
15803037,1699,7
15803037,1773,10
15803037,1926,5
15803037,2025,226
15803037,2349,133
15803059,14,13
15803059,50,114
15803059,52,319
15803059,449,13
15803059,512,159
15803059,544,47
15803059,598,37
15803059,658,23
15803059,689,295
15803059,934,73
15803059,1007,16
15803059,1155,26
15803059,1239,301
15803059,1350,9
15803059,1501,69
15803059,1502,19
15803059,1688,17
15803059,1773,51
15803059,2025,45
15803059,2059,19
15803059,2081,11
15803059,2306,14
15803059,2715,26
15803141,10,16
15803141,14,49
15803141,50,28
15803141,52,558
15803141,96,25
15803141,97,5
15803141,171,38
15803141,223,5
15803141,512,5
15803141,544,64
15803141,966,7
15803141,1239,103
15803141,1501,65
15803141,1502,29
15803141,1657,5
15803141,1773,79
15803141,2692,20
15803757,50,100
15803757,52,80
15803757,87,9
15803757,353,48
15803757,434,13
15803757,437,232
15803757,544,171
15803757,825,16
15803757,934,28
15803757,1067,37
15803757,1195,9
15803757,1279,41
15803757,1281,10
15803757,1474,9
15803757,1594,7
15803757,1657,8
15803757,2059,7
15803757,2123,7
15803757,2130,13
15803757,2197,9
15803757,2306,50
15806231,50,44
15806231,52,119
15806231,526,132
15806231,544,8
15806231,557,7
15806231,598,122
15806231,658,9
15806231,689,617
15806231,945,25
15806231,1068,26
15806231,1069,93
15806231,1474,12
15806231,1688,31
15806231,1918,27
15806231,2025,144
15806231,2413,10
15808287,8,14
15808287,14,33
15808287,50,63
15808287,52,117
15808287,58,5
15808287,96,31
15808287,214,15
15808287,223,19
15808287,462,98
15808287,1054,5
15808287,1239,506
15808287,1761,15
15808287,1764,5
15808287,1773,11
15808287,1926,5
15808287,2299,15
15808287,2692,8
15808816,50,15
15808816,52,4
15808816,53,5
15808816,96,5
15808816,214,92
15808816,220,35
15808816,223,73
15808816,1237,23
15808816,1239,355
15808816,1263,3
15808816,1592,15
15808816,1628,101
15808816,1728,3
15808816,1761,235
15808816,1764,85
15808816,2440,3
15808816,2700,99
15808816,2706,9
15808816,2707,38
15808816,2710,93
15810910,10,6
15810910,14,9
15810910,41,17
15810910,50,62
15810910,52,96
15810910,53,29
15810910,223,49
15810910,526,12
15810910,669,6
15810910,840,123
15810910,945,695
15810910,1014,46
15810910,1085,32
15810910,1158,7
15810910,1173,14
15810910,1225,69
15810910,1239,8
15810910,1628,94
15810910,1773,22
15810910,2232,10
15811495,41,5
15811495,50,36
15811495,51,8
15811495,52,119
15811495,544,13
15811495,598,84
15811495,689,375
15811495,749,6
15811495,1435,20
15811495,1688,9
15811495,1740,7
15811495,1773,5
15811495,1918,6
15811495,2025,344
15811496,14,35
15811496,50,34
15811496,129,9
15811496,214,5
15811496,526,18
15811496,544,6
15811496,549,57
15811496,551,8
15811496,553,6
15811496,554,18
15811496,555,12
15811496,623,17
15811496,783,5
15811496,835,10
15811496,871,8
15811496,1023,236
15811496,1082,5
15811496,1090,5
15811496,1239,100
15811496,1401,7
15811496,1592,11
15811496,1720,5
15811496,1761,63
15811496,1763,10
15811496,1764,33
15811496,1880,8
15811496,2316,5
15811520,14,11
15811520,50,25
15811520,96,26
15811520,97,10
15811520,214,60
15811520,366,8
15811520,598,15
15811520,626,13
15811520,627,5
15811520,658,5
15811520,786,18
15811520,1090,7
15811520,1239,213
15811520,1373,4
15811520,1401,35
15811520,1592,84
15811520,1761,527
15811520,1764,222
15811520,1926,74
15811520,1949,8
15811520,2046,5
15811520,2088,6
15811520,2316,18
15811520,2319,8
15811520,2322,43
15811520,2413,9
15811520,2528,5
15811520,2570,11
15811520,2607,5
15811545,10,33
15811545,14,100
15811545,50,277
15811545,52,1864
15811545,179,153
15811545,223,35
15811545,358,75
15811545,361,49
15811545,512,68
15811545,544,517
15811545,626,58
15811545,689,46
15811545,846,27
15811545,934,38
15811545,945,401
15811545,1007,31
15811545,1239,428
15811545,1392,165
15811545,1501,254
15811545,1502,114
15811545,1773,166
15811545,1880,65
15811545,1909,25
15811545,2059,36
15811545,2423,44
15811545,2692,63
15811568,41,8
15811568,50,91
15811568,52,309
15811568,544,37
15811568,598,171
15811568,689,722
15811568,749,13
15811568,932,22
15811568,1456,8
15811568,1639,10
15811568,1688,26
15811568,1699,9
15811568,1922,9
15811568,2025,615
15812814,14,81
15812814,41,47
15812814,52,706
15812814,53,213
15812814,267,2547
15812814,353,204
15812814,526,1361
15812814,721,58
15812814,722,99
15812814,772,5780
15812814,945,617
15812814,1068,84
15812814,1069,112
15812814,1569,298
15812814,1942,126
15812814,2440,57
15812814,2488,399
15812814,2715,3667
15813668,41,22
15813668,50,195
15813668,52,89
15813668,87,27
15813668,112,40
15813668,115,23
15813668,437,39
15813668,505,13
15813668,544,47
15813668,598,22
15813668,658,19
15813668,669,168
15813668,689,305
15813668,853,13
15813668,945,356
15813668,1067,102
15813668,1105,239
15813668,1157,47
15813668,1279,160
15813668,1281,21
15813668,1430,38
15813668,1846,732
15813668,1908,88
15813668,2025,26
15813668,2062,40
15813668,2376,15
15813668,2413,691
15813668,2430,101
15813668,2581,40
15814872,14,9
15814872,41,13
15814872,50,6
15814872,52,8
15814872,53,17
15814872,96,20
15814872,212,9
15814872,214,280
15814872,223,233
15814872,544,8
15814872,1239,386
15814872,1592,125
15814872,1628,505
15814872,1657,7
15814872,1727,33
15814872,1761,648
15814872,1764,216
15814872,1926,57
15814872,2025,7
15814872,2345,14
15814872,2498,24
15815333,10,16
15815333,14,158
15815333,50,268
15815333,52,1621
15815333,171,23
15815333,512,100
15815333,544,382
15815333,749,27
15815333,934,18
15815333,1054,96
15815333,1239,65
15815333,1501,219
15815333,1502,62
15815333,1555,19
15815333,1657,27
15815333,1773,156
15815333,2059,53
15815333,2081,28
15815333,2425,17
15815333,2715,17
15815364,10,6
15815364,14,7
15815364,50,32
15815364,52,140
15815364,179,29
15815364,366,26
15815364,544,67
15815364,626,10
15815364,786,5
15815364,934,7
15815364,1239,4
15815364,1279,5
15815364,1501,49
15815364,1502,7
15815364,1657,5
15815364,1761,23
15815364,1773,18
15815364,2166,6
15815364,2209,17
15815364,2334,13
15815364,2533,4
15818107,14,34
15818107,48,159
15818107,50,524
15818107,52,2127
15818107,267,66
15818107,512,114
15818107,544,251
15818107,749,66
15818107,934,70
15818107,1038,57
15818107,1054,36
15818107,1239,4225
15818107,1310,93
15818107,1501,73
15818107,1502,50
15818107,1773,152
15818107,1817,88
15818107,2059,88
15818107,2081,40
15818107,2440,54
15818107,2715,157
15818164,14,11
15818164,41,69
15818164,50,17
15818164,52,138
15818164,53,84
15818164,154,11
15818164,526,23
15818164,544,8
15818164,689,119
15818164,945,79
15818164,1007,27
15818164,1239,62
15818164,1269,91
15818164,1773,13
15818164,1846,74
15818164,2025,285
15818164,2161,4
15818164,2413,12
15818164,2430,26
15818164,2614,88
15818278,14,7
15818278,50,40
15818278,52,120
15818278,544,27
15818278,596,4
15818278,598,35
15818278,689,250
15818278,749,7
15818278,934,6
15818278,1054,4
15818278,1269,10
15818278,1501,4
15818278,1688,13
15818278,1740,9
15818278,1773,5
15818278,2025,164
15818278,2220,16
15818333,14,14
15818333,25,11
15818333,50,93
15818333,52,392
15818333,267,71
15818333,441,12
15818333,512,70
15818333,544,129
15818333,598,10
15818333,648,12
15818333,658,18
15818333,689,46
15818333,749,10
15818333,934,57
15818333,1054,9
15818333,1501,30
15818333,1502,11
15818333,1657,6
15818333,1688,6
15818333,1773,28
15818333,1817,6
15818333,2025,20
15818333,2059,25
15818333,2081,16
15818333,2188,8
15818333,2440,11
15818333,2488,6
15818333,2715,133
15818362,25,56
15818362,50,132
15818362,52,310
15818362,544,102
15818362,596,16
15818362,598,227
15818362,648,64
15818362,689,419
15818362,724,18
15818362,740,15
15818362,749,35
15818362,1269,31
15818362,1598,38
15818362,1699,14
15818362,1740,140
15818362,1773,15
15818362,2025,914
15818362,2059,14
15819028,8,47
15819028,14,101
15819028,50,419
15819028,52,1518
15819028,53,40
15819028,526,74
15819028,544,87
15819028,689,33
15819028,924,57
15819028,945,5030
15819028,1007,60
15819028,1021,50
15819028,1136,33
15819028,1239,2189
15819028,1310,34
15819028,1398,84
15819028,1501,88
15819028,1502,52
15819028,1701,229
15819028,1773,105
15819028,1846,149
15819028,2232,42
15819028,2348,56
15819028,2413,292
15819028,2430,100
15819028,2453,41
15819028,2715,47
15820492,52,62
15820492,139,7
15820492,267,237
15820492,526,124
15820492,721,10
15820492,722,10
15820492,749,11
15820492,772,752
15820492,934,6
15820492,945,76
15820492,964,7
15820492,1068,7
15820492,1775,207
15820492,1776,13
15820492,1846,10
15820492,1942,20
15820492,2263,272
15820492,2488,29
15820492,2715,400
15820748,52,159
15820748,267,561
15820748,353,39
15820748,437,57
15820748,526,102
15820748,544,14
15820748,721,30
15820748,722,17
15820748,772,982
15820748,945,238
15820748,1068,23
15820748,1069,21
15820748,1539,35
15820748,1775,523
15820748,1776,16
15820748,2208,36
15820748,2263,310
15820748,2488,52
15820748,2715,944
15823426,50,3
15823426,212,3
15823426,213,2
15823426,214,78
15823426,290,2
15823426,598,3
15823426,754,3
15823426,790,2
15823426,1239,7
15823426,1592,47
15823426,1598,2
15823426,1761,242
15823426,1764,41
15823426,2357,248
15823426,2358,7
15823461,14,59
15823461,50,107
15823461,52,746
15823461,357,10
15823461,544,166
15823461,716,23
15823461,749,18
15823461,934,124
15823461,1198,16
15823461,1501,97
15823461,1502,28
15823461,1773,58
15823461,2059,29
15823461,2074,8
15823461,2081,21
15823461,2273,9
15823461,2274,11
15823480,8,440
15823480,14,325
15823480,50,384
15823480,52,5054
15823480,353,95
15823480,467,16239
15823480,479,260
15823480,749,153
15823480,1239,1629
15823480,1501,290
15823480,1502,1110
15823480,1773,917
15823480,2149,3032
15824358,14,13
15824358,366,188
15824358,790,8
15824358,834,5
15824358,1164,4
15824358,1479,2
15824358,1657,2
15824358,1675,2
15824358,1740,5
15824358,1761,117
15824358,1764,34
15824358,1872,32
15824358,1981,17
15824358,2209,46
15824358,2396,6
15827066,14,14
15827066,50,23
15827066,212,8
15827066,214,441
15827066,285,15
15827066,624,76
15827066,870,13
15827066,1007,268
15827066,1239,14
15827066,1592,540
15827066,1740,12
15827066,1761,716
15827066,1764,262
15827066,2322,14
15827066,2570,18
15828714,50,17
15828714,52,9
15828714,87,22
15828714,117,10
15828714,227,36
15828714,267,39
15828714,353,26
15828714,437,23
15828714,494,16
15828714,544,109
15828714,658,13
15828714,749,15
15828714,853,12
15828714,934,11
15828714,1961,17
15828714,2059,18
15828714,2193,67
15828714,2357,35
15828714,2376,15
15828714,2715,62
15832316,50,94
15832316,52,32
15832316,117,42
15832316,118,32
15832316,267,11
15832316,353,163
15832316,428,21
15832316,437,48
15832316,470,26
15832316,544,205
15832316,648,44
15832316,749,63
15832316,964,10
15832316,1631,9
15832316,1632,10
15832316,1743,234
15832316,2059,24
15832316,2715,22
15832932,14,12
15832932,52,49
15832932,267,446
15832932,353,26
15832932,437,65
15832932,512,15
15832932,544,589
15832932,934,13
15832932,1054,20
15832932,1225,27
15832932,1743,13
15832932,2059,120
15832932,2369,15
15832932,2425,85
15832932,2488,41
15832932,2715,585
15833693,14,7
15833693,50,19
15833693,212,4
15833693,214,188
15833693,285,10
15833693,294,5
15833693,598,40
15833693,689,6
15833693,1474,5
15833693,1592,279
15833693,1761,239
15833693,1763,3
15833693,1764,103
15833693,2528,4
15833693,2570,92
15833693,2692,6
15835685,50,10
15835685,52,25
15835685,87,47
15835685,117,19
15835685,118,13
15835685,227,120
15835685,267,152
15835685,353,34
15835685,437,45
15835685,494,59
15835685,544,48
15835685,1743,90
15835685,2059,17
15835685,2130,10
15835685,2357,106
15835685,2715,226
15839976,14,159
15839976,41,101
15839976,50,281
15839976,52,1192
15839976,53,192
15839976,223,123
15839976,267,954
15839976,526,6135
15839976,772,3014
15839976,945,1681
15839976,1069,74
15839976,1539,66
15839976,1701,62
15839976,1773,64
15839976,1942,52
15839976,2025,53
15839976,2231,137
15839976,2337,174
15839976,2348,54
15839976,2488,64
15839976,2715,1776
15839984,52,254
15839984,53,53
15839984,267,1547
15839984,353,86
15839984,648,56
15839984,669,222
15839984,689,73
15839984,772,55
15839984,924,1830
15839984,945,3660
15839984,1145,39
15839984,1153,79
15839984,1225,123
15839984,1701,543
15839984,1846,308
15839984,2055,44
15839984,2097,1262
15839984,2369,35
15839984,2430,84
15839984,2488,83
15839984,2715,1957
15842230,41,49
15842230,50,33
15842230,52,229
15842230,53,19
15842230,544,8
15842230,598,123
15842230,689,333
15842230,749,7
15842230,867,9
15842230,1276,20
15842230,1628,39
15842230,1688,25
15842230,1773,8
15842230,2025,458
15842441,50,104
15842441,52,49
15842441,87,37
15842441,117,49
15842441,118,30
15842441,227,111
15842441,267,54
15842441,353,174
15842441,437,82
15842441,494,68
15842441,544,243
15842441,749,42
15842441,852,33
15842441,853,78
15842441,2059,26
15842441,2119,206
15842441,2120,78
15842441,2122,179
15842441,2376,48
15842441,2522,66
15842441,2715,116
15843166,14,22
15843166,50,30
15843166,366,58
15843166,482,10
15843166,870,19
15843166,1164,14
15843166,1279,25
15843166,1350,36
15843166,1598,12
15843166,1675,10
15843166,1761,58
15843166,1764,247
15843166,1872,48
15843166,1880,12
15843166,1981,15
15843166,2209,234
15843166,2210,10
15849910,14,7
15849910,50,45
15849910,52,191
15849910,214,7
15849910,223,6
15849910,267,19
15849910,350,14
15849910,749,7
15849910,829,11
15849910,1239,1305
15849910,1586,14
15849910,1773,7
15849910,1899,18
15849910,2574,133
15849910,2692,9
15851746,14,12
15851746,48,8
15851746,50,37
15851746,52,7
15851746,63,45
15851746,212,8
15851746,214,188
15851746,449,9
15851746,501,11
15851746,526,108
15851746,658,33
15851746,870,58
15851746,926,29
15851746,1007,37
15851746,1155,7
15851746,1350,50
15851746,1496,12
15851746,1584,38
15851746,1585,17
15851746,1592,66
15851746,1730,8
15851746,1740,36
15851746,1743,9
15851746,1761,57
15851746,1764,19
15851746,2209,9
15851746,2510,10
15852479,10,11
15852479,14,18
15852479,50,47
15852479,52,160
15852479,58,152
15852479,223,8
15852479,267,10
15852479,512,30
15852479,544,125
15852479,626,19
15852479,725,9
15852479,1239,39
15852479,1310,43
15852479,1500,8
15852479,1501,88
15852479,1502,23
15852479,1773,27
15852479,1909,10
15852479,1945,11
15852479,2044,10
15852479,2059,10
15852479,2263,8
15852479,2692,25
15852756,25,39
15852756,50,192
15852756,52,46
15852756,87,230
15852756,117,16
15852756,245,117
15852756,283,59
15852756,353,51
15852756,437,29
15852756,470,41
15852756,544,202
15852756,648,17
15852756,749,21
15852756,852,128
15852756,853,328
15852756,857,84
15852756,1351,19
15852756,1628,14
15852756,1743,112
15852756,1775,22
15852756,2025,17
15852756,2229,16
15852756,2311,27
15852756,2376,48
15858248,50,681
15858248,52,220
15858248,227,77
15858248,353,172
15858248,437,662
15858248,505,111
15858248,544,1051
15858248,825,85
15858248,852,97
15858248,853,343
15858248,1053,136
15858248,1067,754
15858248,1279,519
15858248,1281,90
15858248,1734,38
15858248,1743,675
15858248,2059,53
15858248,2123,53
15858248,2130,87
15858248,2229,55
15858248,2311,60
15858248,2376,103
15861491,41,98
15861491,52,154
15861491,53,96
15861491,81,271
15861491,223,12
15861491,267,313
15861491,526,836
15861491,544,13
15861491,772,68
15861491,945,498
15861491,1846,93
15861491,2025,12
15861491,2413,20
15861491,2427,13
15861491,2430,46
15861491,2432,20
15861491,2488,55
15861491,2715,632
15902792,14,4
15902792,50,36
15902792,52,3
15902792,212,6
15902792,214,315
15902792,285,10
15902792,505,21
15902792,871,4
15902792,934,4
15902792,962,3
15902792,1067,16
15902792,1239,4
15902792,1279,188
15902792,1281,21
15902792,1592,216
15902792,1761,65
15902792,1764,106
15902792,2081,3
15937108,14,29
15937108,48,74
15937108,52,341
15937108,267,431
15937108,424,26
15937108,441,561
15937108,512,60
15937108,544,190
15937108,658,116
15937108,725,31
15937108,934,182
15937108,1054,161
15937108,1155,95
15937108,1388,21
15937108,1419,81
15937108,1420,79
15937108,1432,23
15937108,1437,147
15937108,1512,21
15937108,1598,18
15937108,1618,32
15937108,1622,544
15937108,1682,29
15937108,1817,29
15937108,2059,565
15937108,2081,22
15937108,2488,52
15937108,2578,47
15937108,2715,636
15937108,2717,45
15942636,3,10
15942636,14,8
15942636,50,83
15942636,52,291
15942636,53,13
15942636,171,9
15942636,353,11
15942636,437,27
15942636,526,16
15942636,544,100
15942636,689,69
15942636,760,10
15942636,945,292
15942636,1239,1002
15942636,1773,11
15942636,1846,124
15942636,2149,9
15942636,2430,29
15942636,2527,128
15942636,2692,8
15944406,41,23
15944406,52,184
15944406,53,260
15944406,267,192
15944406,424,27
15944406,441,726
15944406,512,74
15944406,544,30
15944406,596,42
15944406,689,282
15944406,738,22
15944406,945,562
15944406,1054,140
15944406,1105,251
15944406,1182,19
15944406,1269,334
15944406,1308,20
15944406,1388,41
15944406,1419,106
15944406,1420,87
15944406,1432,20
15944406,1437,105
15944406,1618,35
15944406,1622,552
15944406,1744,106
15944406,1773,20
15944406,1846,166
15944406,2025,23
15944406,2059,35
15944406,2180,48
15944406,2356,39
15944406,2413,19
15944406,2430,83
15944406,2578,41
15944406,2715,246
15944406,2717,20
15954540,14,3
15954540,52,61
15954540,53,22
15954540,267,49
15954540,526,11
15954540,544,3
15954540,840,20
15954540,945,692
15954540,1225,8
15954540,1239,11
15954540,1437,3
15954540,1586,4
15954540,1846,7
15954540,2231,4
15954540,2232,4
15954540,2488,5
15954540,2715,89
15954546,50,21
15954546,52,30
15954546,87,4
15954546,283,8
15954546,353,14
15954546,437,63
15954546,452,6
15954546,544,98
15954546,583,24
15954546,934,4
15954546,1053,4
15954546,1202,5
15954546,1246,5
15954546,1279,3
15954546,1437,3
15954546,1743,9
15954546,2229,3
15954546,2283,10
15981894,50,126
15981894,52,30
15981894,87,95
15981894,117,11
15981894,227,77
15981894,245,81
15981894,353,20
15981894,437,29
15981894,470,12
15981894,544,176
15981894,749,14
15981894,852,40
15981894,853,139
15981894,1743,294
15981894,2059,13
15981894,2119,147
15981894,2120,59
15981894,2122,94
15981894,2197,13
15981894,2229,9
15981894,2311,14
15981894,2376,25
15981894,2715,14
15984268,14,8
15984268,50,64
15984268,52,370
15984268,186,10
15984268,267,148
15984268,505,8
15984268,512,69
15984268,544,172
15984268,658,13
15984268,749,9
15984268,1054,16
15984268,1067,16
15984268,1279,24
15984268,1281,18
15984268,1501,10
15984268,1502,11
15984268,1773,22
15984268,2059,52
15984268,2488,10
15984268,2715,228
15985348,50,245
15985348,52,486
15985348,437,99
15985348,526,48
15985348,544,39
15985348,598,24
15985348,669,74
15985348,689,431
15985348,921,102
15985348,922,32
15985348,924,62
15985348,945,1263
15985348,1269,96
15985348,1773,23
15985348,1846,920
15985348,1908,39
15985348,2240,21
15985348,2241,86
15985348,2250,126
15985348,2335,53
15985348,2413,655
15985348,2430,345
15985348,2451,120
15985348,2614,1511
15985348,2656,30
15985348,2657,31
15985348,2658,168
15985348,2715,20
15985372,41,10
15985372,50,55
15985372,52,74
15985372,245,19
15985372,353,14
15985372,526,19
15985372,544,13
15985372,598,14
15985372,648,9
15985372,689,44
15985372,852,18
15985372,853,62
15985372,945,262
15985372,1095,8
15985372,1269,82
15985372,1430,8
15985372,1596,30
15985372,1846,323
15985372,1908,16
15985372,2025,20
15985372,2240,10
15985372,2241,67
15985372,2250,85
15985372,2376,9
15985372,2413,351
15985372,2430,38
15985372,2451,9
15985372,2581,9
15985372,2614,453
15985372,2656,9
15985372,2657,15
15985372,2658,53
15985372,2723,111
15985373,41,11
15985373,50,26
15985373,52,127
15985373,53,35
15985373,131,22
15985373,137,8
15985373,139,8
15985373,526,118
15985373,648,52
15985373,772,64
15985373,840,106
15985373,945,323
15985373,1158,33
15985373,1161,25
15985373,1225,53
15985373,1269,6
15985373,1515,9
15985373,1586,9
15985373,1773,12
15985373,1846,10
15985373,1942,59
15985373,2453,7
15985373,2715,10
15985392,14,3
15985392,41,28
15985392,50,5
15985392,52,149
15985392,53,17
15985392,223,11
15985392,544,3
15985392,634,4
15985392,689,19
15985392,867,15
15985392,1628,39
15985392,1773,13
15985392,1926,10
15985392,1927,7
15985392,2025,118
15985392,2349,24
15985392,2498,6
15990489,14,16
15990489,50,84
15990489,52,522
15990489,434,10
15990489,437,117
15990489,544,122
15990489,626,7
15990489,749,16
15990489,934,7
15990489,1054,10
15990489,1239,6
15990489,1376,18
15990489,1377,52
15990489,1501,6
15990489,1502,9
15990489,1773,42
15990489,2059,14
15990489,2081,28
15990489,2125,6
15990489,2263,7
15990489,2677,10
15990489,2692,31
15990489,2693,11
15990969,25,34
15990969,50,57
15990969,52,114
15990969,117,49
15990969,118,27
15990969,267,146
15990969,353,64
15990969,437,114
15990969,544,577
15990969,648,22
15990969,658,64
15990969,749,108
15990969,934,26
15990969,1743,1454
15990969,2026,24
15990969,2059,100
15990969,2480,29
15990969,2715,255
15993374,25,14
15993374,50,23
15993374,52,20
15993374,87,13
15993374,117,21
15993374,118,13
15993374,227,104
15993374,267,100
15993374,353,36
15993374,437,52
15993374,494,128
15993374,544,260
15993374,658,25
15993374,749,39
15993374,760,21
15993374,927,21
15993374,1053,10
15993374,1077,11
15993374,1202,14
15993374,1703,12
15993374,1743,821
15993374,2059,49
15993374,2130,15
15993374,2376,12
15993374,2480,23
15993374,2481,17
15993374,2715,116
15994634,2,50
15994634,14,33
15994634,50,139
15994634,52,610
15994634,77,15
15994634,214,194
15994634,544,47
15994634,966,11
15994634,1239,1463
15994634,1393,25
15994634,1501,24
15994634,1502,14
15994634,1513,15
15994634,1555,12
15994634,1592,13
15994634,1598,25
15994634,1761,76
15994634,1764,19
15994634,1773,54
15994634,2081,12
15994634,2692,22
16000044,41,12
16000044,52,55
16000044,53,76
16000044,223,14
16000044,267,413
16000044,353,12
16000044,772,14
16000044,840,34
16000044,945,1576
16000044,1225,172
16000044,1586,15
16000044,1701,15
16000044,1846,23
16000044,2451,38
16000044,2488,19
16000044,2715,536
16000980,14,8
16000980,50,27
16000980,52,79
16000980,353,31
16000980,434,5
16000980,437,74
16000980,544,97
16000980,689,21
16000980,749,5
16000980,934,7
16000980,1628,4
16000980,1657,7
16000980,2025,11
16000980,2306,38
16000980,2693,5
16001443,25,30
16001443,26,12
16001443,50,121
16001443,52,22
16001443,87,169
16001443,117,10
16001443,245,60
16001443,283,44
16001443,353,27
16001443,437,14
16001443,470,21
16001443,544,79
16001443,648,9
16001443,749,14
16001443,852,51
16001443,853,289
16001443,1443,13
16001443,1539,33
16001443,1628,12
16001443,1743,21
16001443,2025,29
16001443,2311,20
16001443,2376,31
16001893,50,180
16001893,52,44
16001893,87,100
16001893,227,201
16001893,353,211
16001893,428,15
16001893,437,50
16001893,470,25
